"x"
"Clemson",0.013928230400215
"Georgia",0.0134799586357896
"Ohio State",0.0133977303707929
"Oklahoma",0.0132979926386915
"Auburn",0.0128218427584479
"Penn State",0.0127140490424944
"Wisconsin",0.0126587999541901
"Alabama",0.0125062233803357
"Texas Christian",0.0117059184748766
"Notre Dame",0.0110786391826164
"Oklahoma State",0.0107469994015616
"Washington",0.0107349968225084
"Central Florida",0.0106262550891185
"Stanford",0.0104149568638746
"Virginia Tech",0.0101324097115059
"Iowa",0.0100852465835088
"Southern California",0.0100362825055752
"Iowa State",0.0100147233532875
"Miami (FL)",0.00994852076204858
"Wake Forest",0.00954760651063825
"Louisville",0.00946025421012494
"Northwestern",0.00938888561789219
"North Carolina State",0.00932075401972617
"Michigan",0.00929781556030793
"Texas",0.00929663957121982
"Mississippi State",0.00922027629967179
"Memphis",0.00913038184711506
"Boston College",0.00904146070438326
"Purdue",0.00891658780576878
"Louisiana State",0.00890631248282616
"Florida State",0.00880270160309458
"Michigan State",0.0087995638369745
"Florida Atlantic",0.00869120007294382
"Boise State",0.00866769522956654
"Kansas State",0.00857240676931063
"West Virginia",0.00853408730702267
"Toledo",0.00850601070854296
"Duke",0.0083999950024512
"Washington State",0.00838897705853144
"Texas Tech",0.00823804371523727
"Utah",0.00816827544574269
"Oregon",0.00801546605352548
"Fresno State",0.00800856123322839
"Georgia Tech",0.00799911337851737
"South Carolina",0.0079750327384278
"Indiana",0.00789029933310718
"Missouri",0.00783170712164909
"Pittsburgh",0.00783139582198483
"Arizona State",0.00779744284305902
"Arizona",0.00777182376860764
"San Diego State",0.00769040141764935
"Texas A&M",0.00762474231220786
"California",0.00752596316830546
"UCLA",0.00747324958968865
"Virginia",0.00744081676526178
"Southern Methodist",0.00740402648834038
"Syracuse",0.00739495243617215
"Ohio",0.00737519434555931
"Northern Illinois",0.0073416844453363
"Minnesota",0.00733329043176802
"South Florida",0.00720677283134264
"Navy",0.00718660569842082
"Troy",0.00715957280428921
"Appalachian State",0.00696501991085809
"Nebraska",0.00689823178986425
"Mississippi",0.00687719276762744
"Kentucky",0.00678746971372353
"Baylor",0.00676785259129594
"Colorado",0.00675334746572573
"North Carolina",0.00675190614730595
"Central Michigan",0.00671193659388746
"Colorado State",0.00665037333618796
"Tulane",0.00662474807965424
"Arkansas",0.00661247417902108
"Marshall",0.00659884710211597
"Temple",0.006567981342327
"Maryland",0.00653567998095914
"Eastern Michigan",0.00652216738420589
"Buffalo",0.00648113377015234
"North Texas",0.00643719194081815
"Army",0.0064193435585441
"Wyoming",0.00639284848217223
"Utah State",0.00637358248035486
"Florida",0.0062233365589813
"Houston",0.00618030792699725
"Arkansas State",0.00617144124154843
"Western Michigan",0.00615691052737349
"Brigham Young",0.00610800603584899
"Tulsa",0.00606883183925353
"Miami (OH)",0.00605350802177797
"Rutgers",0.00602551461694147
"Air Force",0.00602389527735479
"Tennessee",0.00598291796124408
"Vanderbilt",0.00597579322879747
"Akron",0.00586903130092892
"Southern Mississippi",0.00581912476099076
"Massachusetts",0.00575434356988768
"Louisiana Tech",0.00572188906343589
"Nevada",0.00571958724848291
"Illinois",0.0057166877255103
"Florida International",0.00568152539075881
"Middle Tennessee State",0.0056774233201512
"Nevada-Las Vegas",0.00566209488586978
"Cincinnati",0.0055774706670188
"Louisiana-Monroe",0.00552890731745978
"New Mexico State",0.00549643781258792
"Alabama-Birmingham",0.0053595433257775
"Texas-San Antonio",0.00526391703035192
"Bowling Green State",0.00523961764931332
"Western Kentucky",0.00520825365985207
"Idaho",0.0050932204916437
"New Mexico",0.00504590131010301
"Oregon State",0.00504539136659956
"Georgia Southern",0.00503160895498693
"Kansas",0.00501093457599337
"Connecticut",0.00500963438470439
"South Alabama",0.00498910963073225
"Coastal Carolina",0.00498496583982141
"Georgia State",0.00468197533129832
"Old Dominion",0.00463263628547636
"Hawaii",0.00461781980153103
"Kent State",0.00450969804330132
"Louisiana-Lafayette",0.00448984738553625
"East Carolina",0.00440657233668857
"San Jose State",0.00413372295070705
"Charlotte",0.00410847060055085
"Rice",0.00408991704106136
"Texas State",0.0040884011779953
"Texas-El Paso",0.00380626706303562
"Ball State",0.0037603214552489
"Austin Peay",0.00117113346997497
"Mercer",0.00109394236968921
"Western Illinois",0.00101883508842842
"Howard",0.000870325740775903
"Eastern Kentucky",0.000829957468962304
"Portland State",0.000796413255660901
"Bethune-Cookman",0.000782025699289505
"Idaho State",0.000747666705153616
"Charleston Southern",0.000708488018042313
"Alabama A&M",0.00066226900740999
"Liberty",0.000636189679776644
"James Madison",0.000633951457190912
"Samford",0.000630880601633929
"Southern Illinois",0.000624083542238357
"Northern Iowa",0.000619652761940088
"Abilene Christian",0.000615160327297679
"Youngstown State",0.000603234527724894
"Stony Brook",0.000579464715930407
"Rhode Island",0.000559874060402583
"Nicholls State",0.000553255287942547
"Villanova",0.000547866078789545
"South Dakota",0.00054410119705087
"Delaware",0.000524061595040081
"Tennessee State",0.000519934811281454
"Weber State",0.000514417669652812
"Delaware State",0.000501156286464116
"New Hampshire",0.000481552882117278
"North Dakota",0.000476094532012353
"Southern",0.000466947413493824
"Wofford",0.000464831224730812
"William & Mary",0.000460394411012002
"Western Carolina",0.000452456164604404
"Jacksonville State",0.000451336030752383
"California-Davis",0.000448241258297757
"Arkansas-Pine Bluff",0.00043862376942111
"Alcorn State",0.000437634920230958
"Furman",0.000427786831167488
"Holy Cross",0.000420960753936534
"Northern Colorado",0.00040154182231012
"Montana State",0.000400666575047294
"North Carolina A&T",0.000393971479756086
"Maine",0.00039332321237876
